cluster_id,n_paths,n_unique_body_nodes,n_sources,top_path_body_nodes,top5_subtypes
12,24801,5809,1624,Misuse of large language models for disi | Task adaptation via few-shot learning en | GPT-3 emergent few-shot reasoning scalin | Inner alignment failures from learned ge | Objective misalignment in advanced AI sy,"{'risk': 120, 'problem analysis': 117, 'implementation mechanism': 67, 'design rationale': 65, 'theoretical insight': 62}"
15,24730,5883,1704,Polysemantic representations in neural n | Treating polytopes as fundamental unit r | Mechanistic interpretability to uncover  | Mechanistic interpretability for safety  | Circuit-level analysis tools on transfor,"{'risk': 131, 'problem analysis': 115, 'implementation mechanism': 65, 'design rationale': 62, 'theoretical insight': 60}"
8,23839,5142,1633,inadvertent military escalation from bri | lack of test and evaluation standards fo | confidence-building measures increase tr | maintaining human-in-the-loop for nuclea | Maintain human-in-the-loop control for n,"{'risk': 151, 'problem analysis': 116, 'implementation mechanism': 62, 'design rationale': 57, 'theoretical insight': 55}"
4,22283,1576,775,Opaque decision-making processes in deep | Catastrophic misalignment of superintell | Catastrophic misalignment of advanced AI | Catastrophic AI system failures impactin | Adversarial vulnerability of neural netw,"{'risk': 219, 'problem analysis': 139, 'theoretical insight': 44, 'implementation mechanism': 34, 'design rationale': 32}"
33,21394,3904,1344,Feedback loop between AI automation of A | AI automation of AI R&D creating recursi | Misaligned AI systems disempowering huma | Misaligned power-seeking AI systems dise | Power-seeking misaligned AI causing exis,"{'risk': 158, 'problem analysis': 109, 'implementation mechanism': 58, 'validation evidence': 54, 'theoretical insight': 53}"
17,21005,2818,1201,Inadequate evaluation of AI-generated al | Existential misalignment failure in adva | Existential catastrophe from misaligned  | Catastrophic societal harm from unaligne | Unsafe exploration by RL agents in safet,"{'risk': 175, 'problem analysis': 125, 'theoretical insight': 63, 'design rationale': 54, 'implementation mechanism': 46}"
11,20480,2456,1315,Misaligned objective functions in advanc | Catastrophic AI system failures affectin | Existential catastrophe from advanced AI | Existential catastrophe from misaligned  | Insufficient public funding for AI align,"{'risk': 243, 'problem analysis': 140, 'theoretical insight': 39, 'design rationale': 33, 'implementation mechanism': 28}"
35,20126,3167,1342,misspecified reward functions leading to | catastrophic loss of human control from  | Existential catastrophe from misaligned  | Catastrophic real-world harm from advanc | Gradient-based adversarial perturbations,"{'risk': 196, 'problem analysis': 126, 'theoretical insight': 49, 'design rationale': 48, 'implementation mechanism': 45}"
1,18569,5400,1673,Absence of ethical constraints in AI obj | Single-objective agents pursue instrumen | Incorporating ethical constraints and hu | Reinforcement learning from human feedba | Reinforcement learning from human feedba,"{'risk': 131, 'problem analysis': 126, 'implementation mechanism': 65, 'design rationale': 58, 'theoretical insight': 57}"
36,16564,5218,1557,Adversarial vulnerability of vision tran | Unsafe autonomous AI behavior in real-wo | Unsafe behavior of advanced AI systems i | Emergence of harmful side effects from c | Penalizing increases in attainable utili,"{'risk': 146, 'problem analysis': 122, 'implementation mechanism': 60, 'design rationale': 57, 'theoretical insight': 54}"
28,14023,4056,1275,Catastrophic misalignment of advanced AI | Existential catastrophe from misaligned  | Existential catastrophe from misaligned  | Threshold capability jumps from shallow  | Supply chain concentration enables globa,"{'risk': 134, 'problem analysis': 103, 'implementation mechanism': 66, 'design rationale': 62, 'theoretical insight': 60}"
22,13351,1501,1049,misspecified reward functions leading to | catastrophic loss of human control from  | Existential catastrophe from misaligned  | Existential catastrophe from advanced AI | Existential threats from advanced artifi,"{'risk': 351, 'problem analysis': 128, 'implementation mechanism': 6, 'validation evidence': 6, 'design rationale': 5}"
19,12625,5019,1412,Fragmented knowledge sharing among AI sa | Knowledge fragmentation in AI safety res | Rapid expansion of AI safety literature  | Centralized curated summaries increase c | Regular newsletter summarization enablin,"{'problem analysis': 124, 'risk': 121, 'implementation mechanism': 66, 'theoretical insight': 60, 'design rationale': 60}"
39,12177,6650,1564,Insufficient international coordination  | Existential catastrophe from misaligned  | catastrophic misalignment of transformat | Catastrophic AI system failures impactin | Adversarial vulnerability of neural netw,"{'problem analysis': 108, 'implementation mechanism': 82, 'design rationale': 80, 'theoretical insight': 76, 'validation evidence': 75}"
34,10820,3376,1344,Requirement of programming expertise for | Immediate human evaluative feedback can  | High sample complexity of autonomous RL  | Unsafe high-cost exploration in real-wor | Unsafe exploration by RL agents in safet,"{'risk': 168, 'problem analysis': 124, 'theoretical insight': 55, 'implementation mechanism': 55, 'design rationale': 52}"
14,9371,4178,1465,"AI-driven optimization of hardware, arch | Runaway capability growth in AI systems  | Runaway intelligence explosion in self-i | uncontrolled intelligence explosion in s | Intelligence explosion via recursive sel","{'risk': 164, 'problem analysis': 119, 'implementation mechanism': 54, 'theoretical insight': 54, 'design rationale': 52}"
38,9264,4411,1294,Incentives for rapid AI deployment causi | Existential catastrophe from misaligned  | Existential catastrophe from misaligned  | Insufficient skilled researchers in AI s | Insufficient AI safety research capacity,"{'risk': 124, 'problem analysis': 109, 'implementation mechanism': 68, 'design rationale': 63, 'theoretical insight': 62}"
32,9249,1410,889,Misalignment of advanced AI systems in d | Catastrophic misalignment of advanced AI | existential catastrophe from misaligned  | insufficient technical AI alignment work | lack of structured career guidance for a,"{'risk': 289, 'problem analysis': 160, 'theoretical insight': 24, 'design rationale': 11, 'implementation mechanism': 8}"
26,8751,4642,1311,insufficient AI safety talent pipeline a | existential risk from misaligned transfo | Existential catastrophe from misaligned  | existential catastrophe from misaligned  | goal misgeneralization due to inner alig,"{'risk': 124, 'problem analysis': 105, 'implementation mechanism': 69, 'design rationale': 64, 'validation evidence': 63}"
10,7799,2587,1146,insufficient AI safety talent pipeline a | existential risk from misaligned transfo | AI misalignment causing existential risk | Catastrophic existential risk from misal | Catastrophic AI-related existential risk,"{'risk': 201, 'problem analysis': 136, 'theoretical insight': 56, 'design rationale': 44, 'implementation mechanism': 42}"
21,7475,1986,1130,Catastrophic misalignment of highly capa | Existential catastrophe from misaligned  | Existential risk from advanced AI system | Existential risk from unsafe advanced AI | Uncontrolled access to high-end compute ,"{'risk': 271, 'problem analysis': 142, 'theoretical insight': 29, 'design rationale': 23, 'implementation mechanism': 21}"
0,7157,3963,1371,Airborne pandemic spread in public indoo | Existential risk to humanity from global | Unsafe advanced AI development without o | Unsafe development and deployment of adv | Unsafe advanced AI deployment due to ina,"{'risk': 158, 'problem analysis': 125, 'theoretical insight': 58, 'design rationale': 57, 'implementation mechanism': 53}"
29,6745,1736,996,existential catastrophe from misaligned  | Existential catastrophe from misaligned  | Existential catastrophe from uncontrolle | Catastrophic harms from uncontrolled AGI | Absence of standardized safety and gover,"{'risk': 265, 'problem analysis': 145, 'theoretical insight': 38, 'design rationale': 27, 'implementation mechanism': 15}"
